bs_id,latitude,longitude,workload,observed_slots,mean_sms-in,mean_sms-out,mean_call-in,mean_call-out,mean_internet
MI_B1537,45.48548601,9.23103934,751.2732678565,8784,78.2732407233,37.3527203831,48.3975099690,61.8844756586,751.2732678565
MI_B1538,45.48547368,9.23705360,646.9706347913,8784,50.6839637098,28.4987265380,28.7266817724,40.4221002609,646.9706347913
MI_B1539,45.48546101,9.24306786,805.7643216503,8784,58.3799569273,26.0086332329,35.1391513002,37.8293476958,805.7643216503
MI_B1540,45.48544810,9.24908212,204.7151896227,8784,11.1031355277,4.6114077680,7.9978950329,11.3302320213,204.7151896227
MI_B1541,45.48543476,9.25509636,152.0430326813,8784,7.6884546168,3.3840325410,6.1044690076,7.0598968616,152.0430326813
MI_B1542,45.48542121,9.26111062,113.9227605301,8784,7.0647043582,3.1866856311,5.2240455995,7.3189725074,113.9227605301
MI_B1543,45.48540727,9.26712486,115.4309951951,8784,9.4146984552,4.6396242542,6.5706920986,9.5826038867,115.4309951951
MI_B1544,45.48539305,9.27313910,96.0842920142,8784,7.5092570391,3.7147516747,5.2678456943,7.6064486551,96.0842920142
MI_B1545,45.48537853,9.27915334,20.4140711013,8777,2.2369088262,0.9033949298,1.7270999913,2.3695286455,20.4140711013
MI_B1546,45.48536368,9.28516757,38.7212361216,8784,4.7769784633,2.5967757380,3.5262394925,4.3550002613,38.7212361216
MI_B1547,45.48534849,9.29118179,136.2561968444,8784,9.3804545491,4.5508495130,7.0374865038,7.6986220443,136.2561968444
MI_B1548,45.48533302,9.29719602,178.7220721512,8784,10.6556191141,5.1347661382,8.7317014940,9.2603661512,178.7220721512
MI_B1549,45.48531717,9.30321023,192.9671027160,8784,10.7953410275,5.2077900232,8.9534587816,9.2651183755,192.9671027160
MI_B1550,45.48530108,9.30922444,209.1219055090,8784,11.1781963364,5.2808257585,9.5627868091,9.5727434474,209.1219055090
MI_B1551,45.48994922,9.01452508,82.9910306522,8784,5.7737818920,2.5663649677,3.5930168952,3.9297787534,82.9910306522
MI_B1552,45.48994832,9.02053987,43.0466425624,8784,5.0156204093,1.9108993792,3.0053395237,3.4527902156,43.0466425624
MI_B1553,45.48994709,9.02655466,48.8461860000,8784,5.5073247024,2.2968488638,4.0361213697,4.5551827449,48.8461860000
MI_B1554,45.48994551,9.03256945,53.3236107310,8784,5.6983343093,2.4608341304,4.4005621328,4.9367680782,53.3236107310
MI_B1555,45.48994364,9.03858424,53.9695773753,8784,3.9639149773,2.0231021592,2.9578396155,3.2764143835,53.9695773753
MI_B1556,45.48994149,9.04459904,55.1312773175,8784,4.1022596463,2.5012775766,3.1303583544,3.7522905209,55.1312773175
MI_B1557,45.48993896,9.05061382,34.9528559460,8784,4.3437441548,2.3544054787,2.8733134868,4.2384755475,34.9528559460
MI_B1558,45.48993614,9.05662861,61.0652610642,8784,5.9384480665,2.8411536487,3.9333044356,5.2974339727,61.0652610642
MI_B1559,45.48993302,9.06264340,233.3150113436,8784,12.7729125612,5.2044279523,8.9003062488,10.4444843754,233.3150113436
MI_B1560,45.48992952,9.06865818,143.8408793413,8784,7.6144439116,3.1497493157,5.3800087038,6.2309810473,143.8408793413
MI_B1561,45.48992576,9.07467296,63.9992913201,8784,3.4559032987,1.5954162949,2.5633078281,2.8430712370,63.9992913201
MI_B1562,45.48992167,9.08068775,20.8237947036,8784,2.2386049112,0.9709754765,1.5298214067,1.8259346611,20.8237947036
MI_B1563,45.48991726,9.08670253,22.2934748576,8784,2.8270404897,1.3434883468,2.1570859475,2.4912995858,22.2934748576
MI_B1564,45.48991258,9.09271732,22.3910134325,8784,3.3746085854,1.9006988476,2.6159450974,2.9938180480,22.3910134325
MI_B1565,45.48990749,9.09873209,21.8326278010,8784,3.4380525716,2.0509588706,2.5495672520,2.9491785133,21.8326278010
MI_B1566,45.48990214,9.10474686,18.9664811535,8784,3.0342621321,1.7459489138,2.0058981491,2.3904842990,18.9664811535
MI_B1567,45.48989646,9.11076164,40.7011929674,8784,7.6151101631,6.5000691366,5.7502652518,6.4295438463,40.7011929674
MI_B1568,45.48989047,9.11677641,53.6071095621,8784,9.8863034206,8.1070759397,7.5812993445,8.4484243841,53.6071095621
MI_B1569,45.48988417,9.12279118,70.8838863268,8784,12.1162544269,8.3292883852,8.9574949117,9.9226396428,70.8838863268
MI_B1570,45.48987754,9.12880595,102.1503342675,8784,15.9765450980,7.8463813209,11.2829108979,12.5040991689,102.1503342675
MI_B1571,45.48987058,9.13482072,97.3522857048,8784,13.6804461460,6.9272617694,10.0201842657,11.6301336386,97.3522857048
MI_B1572,45.48986336,9.14083549,279.6884951202,8784,24.3707604970,11.7294287327,19.0373140671,21.9837166974,279.6884951202
MI_B1573,45.48985578,9.14685025,1168.1984536768,8784,78.1826560289,42.3186274155,57.1447940482,65.4519219187,1168.1984536768
MI_B1574,45.48984788,9.15286501,1018.9472402634,8784,67.1751568429,35.4812997341,49.3250389727,55.3141182676,1018.9472402634
MI_B1575,45.48983968,9.15887977,1037.0553300423,8784,79.9482223304,41.0380532037,67.7893073085,70.9424810517,1037.0553300423
MI_B1576,45.48983114,9.16489452,1308.4468759746,8784,82.2893275713,43.4792191608,54.2606643034,59.0084992588,1308.4468759746
MI_B1577,45.48982230,9.17090927,610.2680902744,8784,46.1445136278,25.4259971661,32.6257497829,35.2578803580,610.2680902744
MI_B1578,45.48981311,9.17692402,382.4837254581,8784,37.5538607864,23.8503622749,26.6932603359,33.3849848386,382.4837254581
MI_B1579,45.48980371,9.18293878,862.7373471863,8784,66.6125440811,34.1543110233,43.9902068410,60.8368700942,862.7373471863
MI_B1580,45.48979389,9.18895352,1606.8172097592,8784,109.0879521373,56.0051741969,77.9975657837,79.6982553037,1606.8172097592
MI_B1581,45.48978380,9.19496826,1222.2126405143,8784,95.5670628822,51.2488511168,71.2673328659,87.0989258354,1222.2126405143
MI_B1582,45.48977336,9.20098299,1302.2320610137,8784,113.6975583382,62.5167242478,70.6790913835,85.8416022837,1302.2320610137
MI_B1583,45.48976263,9.20699773,1049.2005163106,8784,134.0363285692,70.8926744578,82.6564429356,114.5384627233,1049.2005163106
MI_B1584,45.48975157,9.21301246,1459.0793548190,8784,122.0313278172,62.2099329591,73.2069383156,90.5828032978,1459.0793548190
MI_B1585,45.48974018,9.21902718,1542.0431419680,8784,127.3301907256,53.7394071133,70.8933014716,87.3909129006,1542.0431419680
MI_B1586,45.48972850,9.22504191,1340.1183520411,8784,113.4306877628,40.3848245897,65.2307865028,83.5698260620,1340.1183520411
MI_B1587,45.48971649,9.23105663,1109.0499206539,8784,74.0627498715,36.5833494096,46.8048299140,55.9760653982,1109.0499206539
MI_B1588,45.48970413,9.23707134,1079.0750889043,8784,63.1563517256,28.9030071815,38.2758460135,45.2744629887,1079.0750889043
MI_B1589,45.48969153,9.24308606,724.2482481683,8784,39.1388655133,20.0963824639,22.9653017558,24.9139411070,724.2482481683
MI_B1590,45.48967853,9.24910075,338.1340360939,8784,20.0817660506,10.0960560752,12.4614213605,13.7373143535,338.1340360939
MI_B1591,45.48966527,9.25511546,118.0100582109,8784,7.0262751564,3.2294688905,5.7021979636,6.4516378849,118.0100582109
MI_B1592,45.48965170,9.26113017,130.8756820470,8784,11.2721354531,5.4539827989,8.1724090981,11.0773154460,130.8756820470
MI_B1593,45.48963780,9.26714486,143.9476149556,8784,13.7825662188,6.8187203659,9.7001771805,14.6286770928,143.9476149556
MI_B1594,45.48962356,9.27315955,126.8835083466,8784,11.6639973445,5.8304170588,8.1310489284,11.6469755776,126.8835083466
MI_B1595,45.48960904,9.27917424,51.1851973269,8784,2.8128681645,1.1443161457,2.1560072060,2.9237751377,51.1851973269
MI_B1596,45.48959415,9.28518891,112.3531646930,8784,6.1325765529,2.8413626436,4.3714215063,4.7855944642,112.3531646930
MI_B1597,45.48957899,9.29120359,240.6060628182,8784,12.9107019119,6.5168828987,9.0448624914,9.4874350663,240.6060628182
MI_B1598,45.48956352,9.29721827,369.7541741724,8784,19.7710302408,10.7270428737,14.4912725873,15.1282360227,369.7541741724
MI_B1599,45.48954772,9.30323294,364.3554443844,8784,18.7494449725,10.2645721133,14.1037836129,14.6256344143,364.3554443844
MI_B1600,45.48953155,9.30924759,140.0001397153,8784,7.4694176461,3.5637143733,6.8557044883,6.9348097792,140.0001397153
MI_B1601,45.49417981,9.01452617,20.0280978637,8784,2.6338919152,1.1003501513,1.6685811280,1.8360773950,20.0280978637
MI_B1602,45.49417885,9.02054141,36.3950252357,8784,4.7787657147,1.7760588493,2.8422917950,3.2888776019,36.3950252357
MI_B1603,45.49417760,9.02655665,39.8652370157,8784,4.9667039159,1.9212131860,3.1745201205,3.6396177055,39.8652370157
MI_B1604,45.49417606,9.03257189,52.5341551820,8784,5.7114984833,2.5087175136,4.3935170440,4.9336943622,52.5341551820
MI_B1605,45.49417424,9.03858714,52.1905457713,8784,4.8155740505,2.2847543402,3.6386392737,4.2826116943,52.1905457713
MI_B1606,45.49417199,9.04460237,44.9007256220,8784,3.9936673950,2.3757802785,2.9295420941,3.5607976112,44.9007256220
MI_B1607,45.49416949,9.05061761,42.7600871795,8784,4.7599109932,2.5091300616,3.2492491877,4.0276053413,42.7600871795
MI_B1608,45.49416665,9.05663284,90.7593746041,8784,7.5047663400,3.3886221649,5.0779198330,6.3972147968,90.7593746041
MI_B1609,45.49416349,9.06264808,134.6787205412,8784,7.7251334281,3.1373091980,5.5452487487,6.7120189014,134.6787205412
MI_B1610,45.49416010,9.06866332,100.0848448073,8784,4.6321717223,1.7755877021,3.7568713682,4.4965595456,100.0848448073
MI_B1611,45.49415632,9.07467856,63.4492006423,8784,3.4685486549,1.5429766137,2.7249404706,3.1225669736,63.4492006423
MI_B1612,45.49415222,9.08069379,48.7990291908,8784,3.9827387831,2.3065164033,3.3030806399,3.7486920968,48.7990291908
MI_B1613,45.49414778,9.08670902,48.1353586773,8784,4.4625388151,3.1778420000,3.9112617037,4.4421726930,48.1353586773
MI_B1614,45.49414307,9.09272425,56.4334451921,8784,4.7301929023,3.4675713715,4.0630927400,4.5380132445,56.4334451921
MI_B1615,45.49413803,9.09873948,29.9538486601,8784,3.6226508434,2.1104080667,3.2708738224,3.8292476479,29.9538486601
MI_B1616,45.49413268,9.10475471,40.4495646968,8784,5.7422083426,3.4577456093,4.3765303995,5.1347128750,40.4495646968
MI_B1617,45.49412700,9.11076993,126.3986407896,8784,19.7017398896,11.1791104204,13.6128360983,16.1201205916,126.3986407896
MI_B1618,45.49412102,9.11678516,71.6994792357,8784,11.6570829079,8.6005891988,8.0920256716,9.7239405162,71.6994792357
MI_B1619,45.49411474,9.12280038,85.0173575564,8784,13.0631790172,7.1459302682,10.7102402134,11.7943423449,85.0173575564
MI_B1620,45.49410803,9.12881559,95.4442145661,8784,14.1003481124,6.4975647702,11.5949615407,12.9522502871,95.4442145661
MI_B1621,45.49410116,9.13483082,97.9942549802,8784,14.7614284601,5.7559758779,10.1017880250,12.5706531129,97.9942549802
MI_B1622,45.49409390,9.14084604,196.7971026480,8784,17.9864622518,8.7341111007,14.2816352813,18.1259838635,196.7971026480
MI_B1623,45.49408630,9.14686124,945.7509867576,8784,71.7989246869,30.0327890023,54.0845560060,58.3408090455,945.7509867576
MI_B1624,45.49407842,9.15287646,955.7068483232,8784,72.1389405404,28.9573476868,49.9112110323,53.4361641968,955.7068483232
MI_B1625,45.49407020,9.15889166,734.8492903208,8784,46.1373064286,22.4299798719,34.5429922579,37.4160697230,734.8492903208
MI_B1626,45.49406166,9.16490687,937.4298607122,8784,58.1376661659,29.8621362638,39.8700457937,44.5211265437,937.4298607122
MI_B1627,45.49405283,9.17092207,556.0570907437,8784,41.3473970731,22.5312554920,26.9125874414,32.8664873218,556.0570907437
MI_B1628,45.49404367,9.17693727,405.4628446909,8784,40.6359231090,24.2162452649,24.2623481354,34.3665236880,405.4628446909
MI_B1629,45.49403420,9.18295247,991.0026361799,8784,92.6784104874,51.9370981908,52.3664823708,82.4752066266,991.0026361799
MI_B1630,45.49402440,9.18896766,1219.9662133176,8784,101.7105924301,49.4650019563,67.3270772163,77.9602919527,1219.9662133176
MI_B1631,45.49401429,9.19498285,932.9411307600,8784,71.1552905948,36.3320174820,49.8025844669,61.5216573639,932.9411307600
MI_B1632,45.49400390,9.20099805,731.2546795354,8784,63.3861799789,37.6597889921,40.7777394035,44.1412924511,731.2546795354
MI_B1633,45.49399313,9.20701322,716.5029980420,8784,68.6494509005,37.7002422750,46.1579452848,52.6642343977,716.5029980420
MI_B1634,45.49398207,9.21302840,731.5006282983,8784,61.2773751888,31.6228581122,37.5078620922,42.7706581583,731.5006282983
MI_B1635,45.49397067,9.21904358,897.4421535212,8784,88.6555383805,35.8175350262,50.8741862833,62.0505850692,897.4421535212
MI_B1636,45.49395899,9.22505875,838.0522968244,8784,82.9276198212,31.1260957135,48.3522572439,61.3713364705,838.0522968244
MI_B1637,45.49394704,9.23107393,959.3985460782,8784,66.5212151997,26.9185681159,40.6554698865,49.4603666391,959.3985460782
MI_B1638,45.49393466,9.23708909,723.6938352037,8784,41.4001395578,19.6137361659,25.5435960331,29.3986827459,723.6938352037
MI_B1639,45.49392204,9.24310426,470.1817029406,8784,25.5677675229,13.0703503113,15.3403415591,16.7129843081,470.1817029406
MI_B1640,45.49390905,9.24911941,283.2392185187,8784,18.1580999322,9.1501350827,11.1523577526,12.4464858255,283.2392185187
MI_B1641,45.49389576,9.25513456,110.0852262387,8784,9.5742409744,4.4145756114,6.7306896485,8.1040428306,110.0852262387
MI_B1642,45.49388220,9.26114972,158.7989397087,8784,15.8116796781,8.2854095094,9.8576438251,16.2712539552,158.7989397087
MI_B1643,45.49386825,9.26716485,198.2360311936,8784,16.1396234592,8.2319763510,10.2717558740,16.9174657841,198.2360311936
MI_B1644,45.49385405,9.27318000,123.0205004781,8784,11.5504896685,5.7004441648,7.9882522201,12.0250610799,123.0205004781
MI_B1645,45.49383953,9.27919514,65.2510996081,8784,4.5255578343,1.9543511197,3.4443695448,4.5488330750,65.2510996081
MI_B1646,45.49382465,9.28521027,149.0454808872,8784,7.9081186936,3.7265615714,5.6217395268,5.9529808935,149.0454808872
MI_B1647,45.49380949,9.29122540,250.5477364359,8784,12.7422188951,6.4207541992,8.7809691911,9.1526940774,250.5477364359
MI_B1648,45.49379398,9.29724052,397.5019730004,8784,21.0452327441,11.2947886029,14.7205195180,15.5464142287,397.5019730004
MI_B1649,45.49377812,9.30325562,220.4238854262,8784,12.2298741286,6.3683511185,9.1621842527,9.8680414803,220.4238854262
MI_B1650,45.49376207,9.30927075,78.0718113100,8784,4.4811786564,2.0993316815,4.3366983662,4.5329821791,78.0718113100
MI_B1651,45.49841032,9.01452726,15.9823331004,8784,2.1138508241,0.9709761071,1.4061109441,1.4791572408,15.9823331004
MI_B1652,45.49840941,9.02054295,38.1840217802,8784,5.1649061252,1.9531181793,3.0672076104,3.4506544355,38.1840217802
MI_B1653,45.49840816,9.02655864,60.7662898946,8784,5.5807938101,2.2138991478,3.4734877264,3.9090928165,60.7662898946
MI_B1654,45.49840657,9.03257432,74.9893530010,8784,5.6815357464,2.5424258198,4.2016903047,4.7896126002,74.9893530010
MI_B1655,45.49840471,9.03859002,42.2899814224,8784,3.8617148547,1.8887338771,2.8702157378,3.4173690097,42.2899814224
MI_B1656,45.49840256,9.04460572,30.9143568997,8784,3.0234256308,1.9093115892,2.4161876298,2.8816097003,30.9143568997
MI_B1657,45.49840001,9.05062140,35.8878087992,8784,3.8156805017,2.4972381175,2.9862015952,3.6515697335,35.8878087992
MI_B1658,45.49839722,9.05663709,39.5726402316,8784,2.8599985751,1.3630966432,2.4823024426,3.1852615584,39.5726402316
MI_B1659,45.49839408,9.06265278,53.9297461381,8784,2.7887504307,1.0456194957,2.4775886100,3.1162282738,53.9297461381
MI_B1660,45.49839060,9.06866846,86.2546035956,8784,3.6690049137,1.3136769823,3.2456311877,3.9785624179,86.2546035956
MI_B1661,45.49838682,9.07468414,55.6996703754,8784,3.4874169559,1.8191413083,3.0203180468,3.5877454542,55.6996703754
MI_B1662,45.49838277,9.08069984,54.3247220723,8784,4.9947872982,3.9302133479,4.4309720531,4.9625621232,54.3247220723
MI_B1663,45.49837833,9.08671551,62.9442038735,8784,5.4968423239,4.2220041776,4.8947640618,5.4823637966,62.9442038735
MI_B1664,45.49837364,9.09273120,103.0102703829,8784,6.5832574923,4.5175988695,5.6858798118,6.1116974109,103.0102703829
MI_B1665,45.49836856,9.09874687,46.6070841400,8784,4.3070430133,2.5278845359,4.1130014159,4.8822195417,46.6070841400
MI_B1666,45.49836321,9.10476255,52.2231817654,8784,7.6310565746,4.6696512415,6.3467049776,7.5826042093,52.2231817654
MI_B1667,45.49835756,9.11077823,122.2225655447,8784,19.7688965840,10.8488728466,13.7962963636,16.5440025118,122.2225655447
MI_B1668,45.49835153,9.11679390,112.2079768693,8784,16.9278570639,9.1965444344,11.0581455255,14.2804157580,112.2079768693
MI_B1669,45.49834523,9.12280957,121.1942726627,8784,18.2664312285,8.9076923329,15.1483008334,16.3833596743,121.1942726627
MI_B1670,45.49833863,9.12882525,120.5326808330,8784,18.0049446757,8.5787821604,15.2727847746,16.8992439870,120.5326808330
MI_B1671,45.49833166,9.13484091,99.0312316806,8784,15.1456895544,5.7243244118,10.0394466337,12.6115427861,99.0312316806
MI_B1672,45.49832444,9.14085659,114.2644287342,8784,16.4596963176,6.7724510749,12.3447794980,16.3971864808,114.2644287342
MI_B1673,45.49831680,9.14687224,635.4881633260,8784,55.0527130723,20.4967423224,38.7870945739,41.7154762141,635.4881633260
MI_B1674,45.49830894,9.15288790,634.5851518141,8784,54.0747986603,20.6994585247,38.3626265854,42.2736859559,634.5851518141
MI_B1675,45.49830073,9.15890356,451.8056899030,8784,35.3426686245,16.8477400329,19.9672707360,22.7738732347,451.8056899030
MI_B1676,45.49829219,9.16491922,648.6011712986,8784,47.7250601485,23.6654882776,30.7788497745,34.0194763677,648.6011712986
MI_B1677,45.49828340,9.17093488,622.7209351539,8784,56.0711439764,26.1698048871,37.2580214283,46.1838630283,622.7209351539
MI_B1678,45.49827417,9.17695052,492.3496244146,8784,42.6629889682,19.8304229583,28.6530217558,39.3072794304,492.3496244146
MI_B1679,45.49826470,9.18296616,870.5930348249,8784,81.6978296719,50.1188918505,48.8414280883,76.3600874400,870.5930348249
MI_B1680,45.49825491,9.18898181,551.0568934936,8784,63.1560537474,26.1202241384,40.1735950881,64.1728400434,551.0568934936
MI_B1681,45.49824482,9.19499745,840.0274048443,8784,64.7264327031,28.7369249474,43.3386391748,50.8256260289,840.0274048443
MI_B1682,45.49823439,9.20101309,964.9903722727,8784,71.0658888862,37.5876834487,45.3866084052,48.1893384202,964.9903722727
MI_B1683,45.49822360,9.20702872,604.7411287171,8784,46.7921822148,24.0412350484,29.8115916949,33.4303158456,604.7411287171
MI_B1684,45.49821259,9.21304436,561.3952991602,8784,39.9690532619,20.5782169666,24.7757603540,27.2799343064,561.3952991602
MI_B1685,45.49820117,9.21905998,614.7195423373,8784,49.4388606693,21.6296790032,29.2255747895,34.4881973489,614.7195423373
MI_B1686,45.49818953,9.22507561,1309.9528451585,8784,85.2038882435,43.9005053947,52.7653516750,56.8453934269,1309.9528451585
MI_B1687,45.49817746,9.23109122,1294.8259691960,8784,86.7094224437,43.5182041108,55.9855784965,64.2285487680,1294.8259691960
MI_B1688,45.49816518,9.23710685,725.6026981173,8784,45.8647121089,24.8447620536,25.3537503094,32.5849386284,725.6026981173
MI_B1689,45.49815251,9.24312245,372.6533443456,8784,18.8313489332,9.6787355301,8.8106052804,10.3250550183,372.6533443456
MI_B1690,45.49813957,9.24913807,337.9410400792,8784,17.9469181011,9.0744722486,9.7925398594,11.4393510699,337.9410400792
MI_B1691,45.49812629,9.25515367,92.9729582006,8784,8.7957637637,3.7184879482,6.0944248947,7.2418008534,92.9729582006
MI_B1692,45.49811268,9.26116927,135.7036934725,8784,12.4690288971,6.2895108750,8.3622662282,14.7694315641,135.7036934725
MI_B1693,45.49809875,9.26718486,201.3444567390,8784,18.4390680306,9.6547172238,11.6111219426,18.5435639729,201.3444567390
